[INFO ] [2022-09-13 08:22:00,561] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-29 09:40:13,656] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 09:40:13,769] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:40:13,769] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 09:40:15,166] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 09:40:15,274] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 09:40:15,369] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 09:40:45,424] OS name = windows 10
[INFO ] [2022-09-29 09:40:45,424] Driver instance name = chromedriver: chrome on windows (1b6b85b41e598c0d5252e97842fcc6d8)
[INFO ] [2022-09-29 09:44:18,642] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 09:44:24,274] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:44:24,617] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:44:24,815] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 09:44:27,689] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 09:44:29,452] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 09:44:29,459] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 09:44:32,710] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 09:44:34,630] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 09:44:37,201] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 09:44:37,766] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 09:44:39,434] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:44:39,573] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 09:44:41,283] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 09:44:41,530] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 09:44:43,475] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 09:44:43,595] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:44:43,595] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 09:44:43,689] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:44:43,689] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 09:44:45,377] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 09:44:45,452] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 09:44:45,532] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 09:44:45,626] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 09:44:45,705] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 09:44:45,749] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 09:44:45,774] OS name = windows 10
[INFO ] [2022-09-29 09:44:45,774] Driver instance name = chromedriver: chrome on windows (128066b0f9dcdd53a07ae1a92c3c6421)
[INFO ] [2022-09-29 09:46:23,592] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 09:46:29,216] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:46:29,581] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:46:29,791] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 09:46:32,367] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 09:46:33,893] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 09:46:33,900] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 09:46:37,003] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 09:46:39,039] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 09:46:41,816] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 09:46:42,449] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 09:46:43,992] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:46:44,116] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 09:46:45,595] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 09:46:45,907] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 09:46:47,957] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 09:46:48,085] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:46:48,085] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 09:46:48,179] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:46:48,179] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 09:46:49,586] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 09:46:49,662] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 09:46:49,741] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 09:46:49,821] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 09:46:49,902] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 09:46:49,945] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 09:47:20,045] OS name = windows 10
[INFO ] [2022-09-29 09:47:20,045] Driver instance name = chromedriver: chrome on windows (54bb2cc8362b16886cb5a8e64336ab1c)
[INFO ] [2022-09-29 09:56:59,202] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 09:57:04,980] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:57:05,300] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:57:05,512] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 09:57:08,215] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 09:57:09,536] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 09:57:09,548] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 09:57:12,641] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 09:57:14,800] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 09:57:17,464] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 09:57:18,071] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 09:57:20,273] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:57:20,404] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 09:57:21,876] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 09:57:22,078] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 09:57:26,788] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 09:57:26,981] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:57:26,981] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 09:57:27,123] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:57:27,124] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 09:57:28,878] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 09:57:29,003] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 09:57:29,111] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 09:57:29,190] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 09:57:29,286] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 09:57:30,421] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 09:57:30,514] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 09:57:30,591] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 09:57:30,612] OS name = windows 10
[INFO ] [2022-09-29 09:57:30,613] Driver instance name = chromedriver: chrome on windows (069047bed16eaa7bc34e293221a57783)
[INFO ] [2022-09-29 09:58:33,784] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 09:58:39,149] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:58:39,510] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 09:58:39,711] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 09:58:42,656] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 09:58:44,160] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 09:58:44,173] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 09:58:47,348] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 09:58:49,285] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 09:58:51,964] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 09:58:52,551] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 09:58:54,151] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:58:54,293] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 09:58:55,576] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 09:58:55,876] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 09:58:57,947] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 09:58:58,075] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:58:58,076] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 09:58:58,176] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 09:58:58,176] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 09:58:59,432] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 09:58:59,508] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 09:58:59,586] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 09:58:59,663] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 09:58:59,743] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 09:59:00,802] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 09:59:00,896] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 09:59:00,959] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 09:59:01,021] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 09:59:01,096] OS name = windows 10
[INFO ] [2022-09-29 09:59:01,096] Driver instance name = chromedriver: chrome on windows (c56fae8984aa51f0772a12258b2217f0)
[INFO ] [2022-09-29 10:00:10,986] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 10:00:16,611] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 10:00:16,961] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 10:00:17,164] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 10:00:20,071] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 10:00:22,417] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 10:00:22,427] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 10:00:25,550] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 10:00:27,691] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 10:00:30,369] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 10:00:30,986] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 10:00:32,513] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 10:00:32,644] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 10:00:33,885] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 10:00:34,195] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 10:00:36,789] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 10:00:36,957] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 10:00:37,051] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 10:00:38,260] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 10:00:38,368] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 10:00:38,447] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 10:00:38,527] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 10:00:38,605] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 10:00:39,607] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 10:00:39,697] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 10:00:39,770] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 10:00:39,833] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 10:00:39,927] OS name = windows 10
[INFO ] [2022-09-29 10:00:39,927] Driver instance name = chromedriver: chrome on windows (3f4b84e4a0e63f1dbc178c11403977a2)
[INFO ] [2022-09-29 10:00:54,088] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-29 10:00:58,645] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-29 10:00:59,010] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-29 10:00:59,224] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-29 10:01:02,323] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-29 10:01:03,657] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-29 10:01:03,668] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-29 10:01:06,710] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-29 10:01:08,805] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-29 10:01:11,227] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-29 10:01:11,856] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-29 10:01:13,395] -------------------------PASSED--------------------------
[INFO ] [2022-09-29 10:01:13,522] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-29 10:01:14,822] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-29 10:01:15,112] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-29 10:01:17,349] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-29 10:01:17,482] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-29 10:01:17,579] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-29 10:01:18,771] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-29 10:01:18,875] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-29 10:01:18,955] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-29 10:01:19,036] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-29 10:01:19,115] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-29 10:01:20,208] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-29 10:01:20,316] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-29 10:01:20,420] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-29 10:01:20,501] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-29 10:01:20,597] OS name = windows 10
[INFO ] [2022-09-29 10:01:20,598] Driver instance name = chromedriver: chrome on windows (d0df06ee75e41e26eaa7d4fd76c5959f)
